lemma	new_para	clitics
uhkarohkeasti	PCLE_NOPEASTI	opt
uhkeasti	PCLE_NOPEASTI	opt
uhmakkaasti	PCLE_NOPEASTI	opt
uhmamielisesti	PCLE_TYHMÄSTI	opt
uhmapäisesti	PCLE_TYHMÄSTI	opt
uhrautuvasti	PCLE_NOPEASTI	opt
ujostelemattomasti	PCLE_NOPEASTI	opt
ujosti	PCLE_NOPEASTI	opt
uljaasti	PCLE_NOPEASTI	opt
ulkoisesti	PCLE_NOPEASTI	opt
ulkokohtaisesti	PCLE_NOPEASTI	opt
ulkokultaisesti	PCLE_NOPEASTI	opt
ulkonaisesti	PCLE_NOPEASTI	opt
ulkopoliittisesti	PCLE_NOPEASTI	opt
umpimielisesti	PCLE_TYHMÄSTI	opt
umpimähkäisesti	PCLE_TYHMÄSTI	opt
umpinaisesti	PCLE_NOPEASTI	opt
uneliaasti	PCLE_NOPEASTI	opt
unisesti	PCLE_NOPEASTI	opt
unohtumattomasti	PCLE_NOPEASTI	opt
upeasti	PCLE_NOPEASTI	opt
uppiniskaisesti	PCLE_NOPEASTI	opt
uraauurtavasti	PCLE_NOPEASTI	opt
urbaanisesti	PCLE_NOPEASTI	opt
urbaanisti	PCLE_NOPEASTI	opt
urheasti	PCLE_NOPEASTI	opt
urhoollisesti	PCLE_NOPEASTI	opt
useasti	PCLE_NOPEASTI	opt
uskaliaasti	PCLE_NOPEASTI	opt
-uskoisesti	PCLE_NOPEASTI	opt
uskollisesti	PCLE_NOPEASTI	opt
uskomattomasti	PCLE_NOPEASTI	opt
uskonnollisesti	PCLE_NOPEASTI	opt
uskottavasti	PCLE_NOPEASTI	opt
uteliaasti	PCLE_NOPEASTI	opt
utopistisesti	PCLE_NOPEASTI	opt
uupumattomasti	PCLE_NOPEASTI	opt
uusrahvaanomaisesti	PCLE_NOPEASTI	opt
uutterasti	PCLE_NOPEASTI	opt
vaan	PCLE_VAAN	opt
vaarallisesti	PCLE_NOPEASTI	opt
vaateliaasti	PCLE_NOPEASTI	opt
vaatimattomasti	PCLE_NOPEASTI	opt
vaativasti	PCLE_NOPEASTI	opt
vahingollisesti	PCLE_NOPEASTI	opt
vahingoniloisesti	PCLE_NOPEASTI	opt
vahvasti	PCLE_NOPEASTI	opt
vaiheittain	PCLE_NOPEASTI	opt
vaiheittaisesti	PCLE_NOPEASTI	opt
vaihtoehtoisesti	PCLE_NOPEASTI	opt
vaikeaselkoisesti	PCLE_NOPEASTI	opt
vaikeasti	PCLE_NOPEASTI	opt
vaikeatajuisesti	PCLE_NOPEASTI	opt
vaikka	PCLE_KOTONA	opt
vaikuttavasti	PCLE_NOPEASTI	opt
-vaikutteisesti	PCLE_NOPEASTI	opt
vaillinaisesti	PCLE_NOPEASTI	opt
-vaistoisesti	PCLE_NOPEASTI	opt
vaistomaisesti	PCLE_NOPEASTI	opt
vaistonvaraisesti	PCLE_NOPEASTI	opt
vaisusti	PCLE_NOPEASTI	opt
vaiteliaasti	PCLE_NOPEASTI	opt
vaitonaisesti	PCLE_NOPEASTI	opt
vaivaisesti	PCLE_NOPEASTI	opt
vaivalloisesti	PCLE_NOPEASTI	opt
vaivattomasti	PCLE_NOPEASTI	opt
vajaatehoisesti	PCLE_NOPEASTI	opt
vajanaisesti	PCLE_NOPEASTI	opt
vajavaisesti	PCLE_NOPEASTI	opt
vakaasti	PCLE_NOPEASTI	opt
vakaumuksellisesti	PCLE_NOPEASTI	opt
vakavasti	PCLE_NOPEASTI	opt
vakinaisesti	PCLE_NOPEASTI	opt
vakituisesti	PCLE_NOPEASTI	opt
vakuuttavasti	PCLE_NOPEASTI	opt
valaehtoisesti	PCLE_NOPEASTI	opt
valheellisesti	PCLE_NOPEASTI	opt
valinnaisesti	PCLE_NOPEASTI	opt
valitettavasti	PCLE_NOPEASTI	opt
valjusti	PCLE_NOPEASTI	opt
vallankumouksellisesti	PCLE_NOPEASTI	opt
vallattomasti	PCLE_NOPEASTI	opt
vallitsevasti	PCLE_NOPEASTI	opt
valloittavasti	PCLE_NOPEASTI	opt
valmistavasti	PCLE_NOPEASTI	opt
valoisasti	PCLE_NOPEASTI	opt
valokuvauksellisesti	PCLE_NOPEASTI	opt
valossa	PCLE_KOTONA	opt
valppaasti	PCLE_NOPEASTI	opt
valtaisasti	PCLE_NOPEASTI	opt
-valtaisesti	PCLE_NOPEASTI	opt
valtakunnallisesti	PCLE_NOPEASTI	opt
valtavasti	PCLE_NOPEASTI	opt
valtioviisaasti	PCLE_NOPEASTI	opt
valtoimesti	PCLE_NOPEASTI	opt
vanhahtavasti	PCLE_NOPEASTI	opt
vanhanaikaisesti	PCLE_NOPEASTI	opt
vanhoillisesti	PCLE_NOPEASTI	opt
vankasti	PCLE_NOPEASTI	opt
vankkumattomasti	PCLE_NOPEASTI	opt
vapaaehtoisesti	PCLE_NOPEASTI	opt
vapaamielisesti	PCLE_TYHMÄSTI	opt
vapaamuotoisesti	PCLE_NOPEASTI	opt
vapaasti	PCLE_NOPEASTI	opt
-varaisesti	PCLE_NOPEASTI	opt
varakkaasti	PCLE_NOPEASTI	opt
varauksellisesti	PCLE_NOPEASTI	opt
varauksettomasti	PCLE_NOPEASTI	opt
varmasti	PCLE_NOPEASTI	opt
varomattomasti	PCLE_NOPEASTI	opt
varovaisesti	PCLE_NOPEASTI	opt
varovasti	PCLE_NOPEASTI	opt
varsinaisesti	PCLE_NOPEASTI	opt
vasemmistolaisesti	PCLE_NOPEASTI	opt
vasenkätisesti	PCLE_TYHMÄSTI	opt
vasituisesti	PCLE_NOPEASTI	opt
vastaanottavaisesti	PCLE_NOPEASTI	opt
vastaanottavasti	PCLE_NOPEASTI	opt
vastaansanomattomasti	PCLE_NOPEASTI	opt
vastaavanlaisesti	PCLE_NOPEASTI	opt
vastaavasti	PCLE_NOPEASTI	opt
vastahakoisesti	PCLE_NOPEASTI	opt
vastaisesti	PCLE_NOPEASTI	opt
vastakkaisesti	PCLE_NOPEASTI	opt
vastavuoroisesti	PCLE_NOPEASTI	opt
vastenmielisesti	PCLE_NOPEASTI	opt
vastentahtoisesti	PCLE_NOPEASTI	opt
-vastuisesti	PCLE_NOPEASTI	opt
vastuksellisesti	PCLE_NOPEASTI	opt
vastustamattomasti	PCLE_NOPEASTI	opt
vastustushaluisesti	PCLE_NOPEASTI	opt
vastuullisesti	PCLE_NOPEASTI	opt
vastuuntunnottomasti	PCLE_NOPEASTI	opt
vastuuntuntoisesti	PCLE_NOPEASTI	opt
vastuuttomasti	PCLE_NOPEASTI	opt
vauhdikkaasti	PCLE_NOPEASTI	opt
vauraasti	PCLE_NOPEASTI	opt
vedenpitävästi	PCLE_TYHMÄSTI	opt
veikeästi	PCLE_TYHMÄSTI	opt
veitikkamaisesti	PCLE_NOPEASTI	opt
veljellisesti	PCLE_TYHMÄSTI	opt
velmusti	PCLE_NOPEASTI	opt
veltosti	PCLE_NOPEASTI	opt
velvollisuudentuntoisesti	PCLE_NOPEASTI	opt
verenhimoisesti	PCLE_NOPEASTI	opt
verisesti	PCLE_TYHMÄSTI	opt
verkkaisasti	PCLE_NOPEASTI	opt
verkkaisesti	PCLE_NOPEASTI	opt
veroisesti	PCLE_NOPEASTI	opt
verotuksellisesti	PCLE_NOPEASTI	opt
verrannollisesti	PCLE_NOPEASTI	opt
verrattain	PCLE_NOPEASTI	opt
verrattomasti	PCLE_NOPEASTI	opt
verrattuna	PCLE_KOTONA	opt
vertaisesti	PCLE_NOPEASTI	opt
vertauskuvallisesti	PCLE_NOPEASTI	opt
vetelästi	PCLE_TYHMÄSTI	opt
vetävästi	PCLE_TYHMÄSTI	opt
viattomasti	PCLE_NOPEASTI	opt
viehkeästi	PCLE_TYHMÄSTI	opt
viehkosti	PCLE_NOPEASTI	opt
viehättävästi	PCLE_TYHMÄSTI	opt
viekkaasti	PCLE_NOPEASTI	opt
vienosti	PCLE_NOPEASTI	opt
vieraanvaraisesti	PCLE_NOPEASTI	opt
vieraanvoittoisesti	PCLE_NOPEASTI	opt
vierettäin	PCLE_TYHMÄSTI	opt
viettelevästi	PCLE_TYHMÄSTI	opt
vietävästi	PCLE_TYHMÄSTI	opt
vihaisesti	PCLE_NOPEASTI	opt
vihamielisesti	PCLE_NOPEASTI	opt
vihdoin	PCLE_VALTAAN	opt
viheliäisesti	PCLE_TYHMÄSTI	opt
vihkoittain	PCLE_NOPEASTI	opt
vihoittain	PCLE_NOPEASTI	opt
viidesti	PCLE_TYHMÄSTI	opt
viihteellisesti	PCLE_TYHMÄSTI	opt
viihtyisästi	PCLE_TYHMÄSTI	opt
viikoittain	PCLE_NOPEASTI	opt
viileästi	PCLE_TYHMÄSTI	opt
viisaasti	PCLE_NOPEASTI	opt
viistosti	PCLE_NOPEASTI	opt
viitseliäästi	PCLE_TYHMÄSTI	opt
viitteellisesti	PCLE_TYHMÄSTI	opt
-viivaisesti	PCLE_NOPEASTI	opt
viivasuorasti	PCLE_NOPEASTI	opt
vikkelästi	PCLE_TYHMÄSTI	opt
viktoriaanisesti	PCLE_NOPEASTI	opt
vilkkaasti	PCLE_NOPEASTI	opt
villisti	PCLE_TYHMÄSTI	opt
vilpittömästi	PCLE_TYHMÄSTI	opt
vilpoisasti	PCLE_NOPEASTI	opt
vilpoisesti	PCLE_NOPEASTI	opt
vimmaisesti	PCLE_NOPEASTI	opt
vimmatusti	PCLE_NOPEASTI	opt
vinhasti	PCLE_NOPEASTI	opt
vinkeästi	PCLE_TYHMÄSTI	opt
vinoittain	PCLE_NOPEASTI	opt
vinosti	PCLE_NOPEASTI	opt
vinottain	PCLE_NOPEASTI	opt
virallisesti	PCLE_NOPEASTI	opt
vireästi	PCLE_TYHMÄSTI	opt
virheellisesti	PCLE_TYHMÄSTI	opt
virkaintoisesti	PCLE_NOPEASTI	opt
virkavaltaisesti	PCLE_NOPEASTI	opt
virkeästi	PCLE_TYHMÄSTI	opt
virolaisittain	PCLE_NOPEASTI	opt
vissisti	PCLE_TYHMÄSTI	opt
visuaalisesti	PCLE_NOPEASTI	opt
visusti	PCLE_NOPEASTI	opt
vitaalisesti	PCLE_NOPEASTI	opt
vitsikkäästi	PCLE_TYHMÄSTI	opt
vittumaisesti	PCLE_NOPEASTI	opt
viuhkamaisesti	PCLE_NOPEASTI	opt
vivahteettomasti	PCLE_NOPEASTI	opt
vivahteikkaasti	PCLE_NOPEASTI	opt
-voimaisesti	PCLE_NOPEASTI	opt
voimakkaasti	PCLE_NOPEASTI	opt
voimallisesti	PCLE_NOPEASTI	opt
voimaperäisesti	PCLE_TYHMÄSTI	opt
voimattomasti	PCLE_NOPEASTI	opt
voitokkaasti	PCLE_NOPEASTI	opt
voitollisesti	PCLE_NOPEASTI	opt
voitonriemuisesti	PCLE_NOPEASTI	opt
voitonvarmasti	PCLE_NOPEASTI	opt
voittoisasti	PCLE_NOPEASTI	opt
-voittoisesti	PCLE_NOPEASTI	opt
voittopuolisesti	PCLE_NOPEASTI	opt
vuodenajoittain	PCLE_NOPEASTI	opt
vuokseen	PCLE_NOPEASTI	opt
vuoksemme	PCLE_NOPEASTI	opt
vuokseni	PCLE_NOPEASTI	opt
vuoksenne	PCLE_NOPEASTI	opt
vuoksensa	PCLE_NOPEASTI	opt
vuoksesi	PCLE_NOPEASTI	opt
vuoksi	PCLE_VUOKSI	opt
vuolaasti	PCLE_NOPEASTI	opt
vuolassanaisesti	PCLE_NOPEASTI	opt
vuorenvarmasti	PCLE_NOPEASTI	opt
vuoroittain	PCLE_NOPEASTI	opt
vuorokausittain	PCLE_NOPEASTI	opt
vuorovaikutteisesti	PCLE_NOPEASTI	opt
vuosiluokittain	PCLE_NOPEASTI	opt
vuosineljänneksittäin	PCLE_TYHMÄSTI	opt
vuosittain	PCLE_NOPEASTI	opt
vähittäin	PCLE_TYHMÄSTI	opt
vähäeleisesti	PCLE_TYHMÄSTI	opt
vähäilmeisesti	PCLE_TYHMÄSTI	opt
vähälukuisesti	PCLE_NOPEASTI	opt
väistyvästi	PCLE_TYHMÄSTI	opt
väistämättömästi	PCLE_TYHMÄSTI	opt
väkevästi	PCLE_TYHMÄSTI	opt
väkinäisesti	PCLE_TYHMÄSTI	opt
väkivallattomasti	PCLE_NOPEASTI	opt
väkivaltaisesti	PCLE_NOPEASTI	opt
väliaikaisesti	PCLE_NOPEASTI	opt
välillisesti	PCLE_TYHMÄSTI	opt
välinpitämättömästi	PCLE_TYHMÄSTI	opt
välittömästi	PCLE_TYHMÄSTI	opt
väljästi	PCLE_TYHMÄSTI	opt
välttämättömästi	PCLE_TYHMÄSTI	opt
välähdyksittäin	PCLE_TYHMÄSTI	opt
väläyksittäin	PCLE_TYHMÄSTI	opt
värikkäästi	PCLE_TYHMÄSTI	opt
värikylläisesti	PCLE_TYHMÄSTI	opt
värittömästi	PCLE_TYHMÄSTI	opt
väsymättömästi	PCLE_TYHMÄSTI	opt
väsyneesti	PCLE_TYHMÄSTI	opt
vääjäämättömästi	PCLE_TYHMÄSTI	opt
väärämielisesti	PCLE_TYHMÄSTI	opt
yhdenmukaisesti	PCLE_NOPEASTI	opt
yhdesti	PCLE_TYHMÄSTI	opt
yhtaikaisesti	PCLE_NOPEASTI	opt
yhteisesti	PCLE_TYHMÄSTI	opt
yhteiskunnallisesti	PCLE_NOPEASTI	opt
yhteisvastuisesti	PCLE_NOPEASTI	opt
yhteisvastuullisesti	PCLE_NOPEASTI	opt
yhtenäisesti	PCLE_TYHMÄSTI	opt
yhtäaikaa	PCLE_KOTONA	opt
yhtäaikaisesti	PCLE_NOPEASTI	opt
yhtäjaksoisesti	PCLE_NOPEASTI	opt
yhtäkkisesti	PCLE_TYHMÄSTI	opt
yhtäläisesti	PCLE_TYHMÄSTI	opt
yhtämittaisesti	PCLE_NOPEASTI	opt
yhtäpitävästi	PCLE_TYHMÄSTI	opt
yksiköittäin	PCLE_TYHMÄSTI	opt
yksilöittäin	PCLE_TYHMÄSTI	opt
yksilökeskeisesti	PCLE_TYHMÄSTI	opt
yksilökohtaisesti	PCLE_NOPEASTI	opt
yksilöllisesti	PCLE_TYHMÄSTI	opt
yksimielisesti	PCLE_TYHMÄSTI	opt
yksinkertaisesti	PCLE_NOPEASTI	opt
yksinomaisesti	PCLE_NOPEASTI	opt
yksinvaltaisesti	PCLE_NOPEASTI	opt
yksinvaltiaasti	PCLE_NOPEASTI	opt
yksioikoisesti	PCLE_NOPEASTI	opt
yksipuolisesti	PCLE_NOPEASTI	opt
yksiselitteisesti	PCLE_TYHMÄSTI	opt
yksisilmäisesti	PCLE_TYHMÄSTI	opt
yksitoikkoisesti	PCLE_NOPEASTI	opt
yksitotisesti	PCLE_NOPEASTI	opt
yksittäin	PCLE_TYHMÄSTI	opt
yksittäisesti	PCLE_TYHMÄSTI	opt
yksituumaisesti	PCLE_NOPEASTI	opt
yksityisesti	PCLE_TYHMÄSTI	opt
yksityiskohdittain	PCLE_NOPEASTI	opt
yksityiskohtaisesti	PCLE_NOPEASTI	opt
yksivakaisesti	PCLE_NOPEASTI	opt
yksiviivaisesti	PCLE_NOPEASTI	opt
yleisesti	PCLE_TYHMÄSTI	opt
yleismaailmallisesti	PCLE_NOPEASTI	opt
yleispätevästi	PCLE_TYHMÄSTI	opt
yleistajuisesti	PCLE_NOPEASTI	opt
ylellisesti	PCLE_TYHMÄSTI	opt
ylenkatseellisesti	PCLE_NOPEASTI	opt
ylenpalttisesti	PCLE_NOPEASTI	opt
ylettömästi	PCLE_TYHMÄSTI	opt
ylhäisesti	PCLE_TYHMÄSTI	opt
ylhäältäpäin	PCLE_NÄKYVIIN	opt
yli-inhimillisesti	PCLE_TYHMÄSTI	opt
yliluonnollisesti	PCLE_NOPEASTI	opt
ylimaallisesti	PCLE_NOPEASTI	opt
ylimalkaisesti	PCLE_NOPEASTI	opt
ylimielisesti	PCLE_TYHMÄSTI	opt
ylimuistoisesti	PCLE_NOPEASTI	opt
ylimyksellisesti	PCLE_TYHMÄSTI	opt
yliolkaisesti	PCLE_NOPEASTI	opt
ylivoimaisesti	PCLE_NOPEASTI	opt
yllättävästi	PCLE_TYHMÄSTI	opt
yllätyksellisesti	PCLE_TYHMÄSTI	opt
ylpeästi	PCLE_TYHMÄSTI	opt
yltiöpäisesti	PCLE_TYHMÄSTI	opt
yltäkylläisesti	PCLE_TYHMÄSTI	opt
ylväästi	PCLE_TYHMÄSTI	opt
yläkanttiin	PCLE_VALTAAN	opt
ymmärrettävästi	PCLE_TYHMÄSTI	opt
ymmärtämättömästi	PCLE_TYHMÄSTI	opt
ymmärtäväisesti	PCLE_TYHMÄSTI	opt
ymmärtävästi	PCLE_TYHMÄSTI	opt
ympäripyöreästi	PCLE_TYHMÄSTI	opt
ynnä	PCLE_IKINÄ	opt
ynseästi	PCLE_TYHMÄSTI	opt
yritteliäästi	PCLE_TYHMÄSTI	opt
yrmeästi	PCLE_TYHMÄSTI	opt
ystävällisesti	PCLE_TYHMÄSTI	opt
ystävällismielisesti	PCLE_TYHMÄSTI	opt
ytimekkäästi	PCLE_TYHMÄSTI	opt
äidillisesti	PCLE_TYHMÄSTI	opt
äitelästi	PCLE_TYHMÄSTI	opt
äkeästi	PCLE_TYHMÄSTI	opt
äkillisesti	PCLE_TYHMÄSTI	opt
äkisti	PCLE_TYHMÄSTI	opt
äkkijyrkästi	PCLE_TYHMÄSTI	opt
äkkipikaisesti	PCLE_NOPEASTI	opt
äksysti	PCLE_TYHMÄSTI	opt
äkäisesti	PCLE_TYHMÄSTI	opt
älyllisesti	PCLE_TYHMÄSTI	opt
älyperäisesti	PCLE_TYHMÄSTI	opt
älyttömästi	PCLE_TYHMÄSTI	opt
ämpäreittäin	PCLE_TYHMÄSTI	opt
äreästi	PCLE_TYHMÄSTI	opt
ärhäkästi	PCLE_TYHMÄSTI	opt
ärtyisästi	PCLE_TYHMÄSTI	opt
äskettäin	PCLE_TYHMÄSTI	opt
ääliömäisesti	PCLE_TYHMÄSTI	opt
äänekkäästi	PCLE_TYHMÄSTI	opt
äänenpitävästi	PCLE_TYHMÄSTI	opt
äänettömästi	PCLE_TYHMÄSTI	opt
-äänisesti	PCLE_TYHMÄSTI	opt
äärettömästi	PCLE_TYHMÄSTI	opt
ääriin	PCLE_NÄKYVIIN	opt
öykkärimäisesti	PCLE_TYHMÄSTI	opt
